listing_id,title,url,createdAt,neighbourhood,make,model,year,age,kilometers,mileage_per_year,bodyType,noOfCylinders,horsepower,transmissionType,fuelType,regionalSpecs,exteriorColor,sellerType,city,price,log_price,scraped_at,photo_urls
16814409,0% DOWN PAYMENT! | ☀️ THE HOLIDAY WINDOW | GRAND I10 SMART+ | WARRANTY + SERVICE,https://dubai.dubizzle.com/motors/used-cars/hyundai/grand-i10/2026/4/23/0-downpayment-savvy-buy-i10-skip-the-8-mon-2-621---5599dce83a7e462ea54e49eff69cc9a8/,,Green Community,hyundai,grand i10,2025,1,2504,2504.0,Hatchback,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,49990,10.819578264407616,,
16771212,0% DOWN PAYMENT! | ☀️ THE HOLIDAY WINDOW | HYUNDAI I10 ERA (BASE) | IMMEDIATE OWNERSHIP | WARRANTY,https://dubai.dubizzle.com/motors/used-cars/hyundai/i10/2026/3/11/0-down-payment-pay-nothing-until-summer-18-2-444---2bf7368817d84bfaa7cf16dac4438e03/,,Green Community,hyundai,i10,2024,2,9880,4940.0,Hatchback,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,44990,10.714195521835219,,
16871010,Hyundai Sonata GLS 2020 | GCC Specs Well Maintained,https://dubai.dubizzle.com/motors/used-cars/hyundai/sonata/2026/6/13/hyundai-sonata-gls-2020-gcc-specs-well-mai-2-305---ecb082ee36b0492e8780b2a8ce745851/,,Dubai Land Residence Complex (DLRC),hyundai,sonata,2020,6,219000,36500.0,Sedan,4.0,,Automatic,Petrol,GCC,,Owner,Dubai,32000,10.373491181781864,,
16836662,0% DOWN PAYMENT! | 🏆 THE SUMMER PLAY | PALISADE PREMIUM | BUY-BACK | WARRANTY,https://dubai.dubizzle.com/motors/used-cars/hyundai/palisade/2026/5/12/0-down-payment-the-may-advantage-family-su-2-663---f94a82c108454062a7689714e51304ee/,,Green Community,hyundai,palisade,2022,4,87266,21816.5,SUV,6.0,,Automatic,Petrol,GCC,,Dealer,Dubai,119990,11.695163684958434,,
16868540,Hyundai Kona 2022 | American Specs | Compact SUV,https://dubai.dubizzle.com/motors/used-cars/hyundai/kona/2026/6/10/hyundai-kona-2022-american-specs-compact-s-2-882---9462a4711f544f2d9c7a2a2ef4d928ab/,,Al Qusais Industrial 5,hyundai,kona,2022,4,23000,5750.0,SUV,4.0,,Automatic,Petrol,American,,Dealer,Dubai,38500,10.558413520275876,,
16792090,2019 Hyundai Accent Smart+ 1.6L | GCC Specifications | Perfect Condition,https://dubai.dubizzle.com/motors/used-cars/hyundai/accent/2026/4/4/2019-hyundai-accent-smart-16l-gcc-specific-2-403---73298783224b4e5393dde589704ea904/,,Business Bay,hyundai,accent,2019,7,80000,11428.57,Sedan,4.0,,Automatic,Petrol,GCC,,Owner,Dubai,23500,10.06475570013225,,
16899695,AED 975/m | 0 DP | Free 3 Months Warranty | Service History | 30 Day Return | HYUNDAI SANTA FE 2023,https://dubai.dubizzle.com/motors/used-cars/hyundai/santa-fe/2026/7/6/aed-975m-0-dp-free-3-months-warranty-servi-2-351---c73c6fc46cb34445b5ad9e571337529c/,,Barsha Heights (Tecom),hyundai,santa fe,2023,3,78537,26179.0,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,62199,11.038094201427613,,
16742157,🚗 NO CONVENIENCE FEES | UNDER WARRANTY | CERTIFIED PRE-OWNED | 0% DOWN PAYMENT,https://dubai.dubizzle.com/motors/used-cars/hyundai/tucson/2026/2/12/ramadan-offer-no-convenience-fees-under-wa-2-966---499d5503dab34384b72421901bfe5d0e/,,Al Quoz Industrial Area 3,hyundai,tucson,2024,2,45131,22565.5,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,67900,11.125791313546788,,
16903692,Hyundai Grand i10 2016 - Well Maintained City Car,https://dubai.dubizzle.com/motors/used-cars/hyundai/grand-i10/2026/7/9/hyundai-grand-i10-2016-well-maintained-cit-2-891---7380a625393143bdb1b1711c32c0f24a/,,Dubai,hyundai,grand i10,2016,10,188000,18800.0,Sedan,4.0,,Automatic,Petrol,GCC,,Owner,Dubai,13300,9.495519314209846,,
16820009,Hyundai Santa Fe Premium 2021 - Korean Specs - Excellent Condition,https://dubai.dubizzle.com/motors/used-cars/hyundai/santa-fe/2026/4/28/hyundai-santa-fe-premium-2021-korean-specs-2-864---6419c2f3a0ec4520ae06d29accde50a3/,,Jebel Ali Freezone North,hyundai,santa fe,2021,5,230034,46006.8,SUV,4.0,,Automatic,Diesel,Korean,,Dealer,Dubai,53000,10.87804719253426,,
16810466,Hyundai Grandeur 2.5 Premium 2020 - Korean Specs - Excellent Condition,https://dubai.dubizzle.com/motors/used-cars/hyundai/grandeur/2026/4/20/hyundai-grandeur-25-premium-2020-korean-sp-2-025---a972b1e9cd8a49daa4e056c330e6c765/,,Jebel Ali Freezone North,hyundai,grandeur,2020,6,145084,24180.67,Sedan,4.0,,Automatic,Petrol,Korean,,Dealer,Dubai,42900,10.666627104916108,,
16894494,2020 Hyundai Sonata Premium - Korean Specs,https://dubai.dubizzle.com/motors/used-cars/hyundai/sonata/2026/7/2/2020-hyundai-sonata-premium-korean-specs-2-107---ca11ea780d8049db9a8dc7b1a57265e0/,,Jebel Ali Freezone North,hyundai,sonata,2020,6,119142,19857.0,Sedan,4.0,,Automatic,Petrol,Korean,,Dealer,Dubai,35900,10.48849257447637,,
16894495,Hyundai Avante Smart 2019 - Korean Specs - Excellent Condition,https://dubai.dubizzle.com/motors/used-cars/hyundai/avante/2026/7/2/hyundai-avante-smart-2019-korean-specs-exc-2-559---e61a0b256ce64fb08a27a2b3e3371094/,,Jebel Ali Freezone North,hyundai,avante,2019,7,101540,14505.71,Sedan,4.0,,Automatic,Petrol,Korean,,Dealer,Dubai,30900,10.338511462885837,,
16836566,2019 HYUNDAI CRETA 1.6L GCC SPECIFICATION IN EXCELLENT CONDITION,https://dubai.dubizzle.com/motors/used-cars/hyundai/creta/2026/5/12/2019-hyundai-creta-16l-gcc-specification-i-2-964---8b1515ebb5944818982ab5913b187fd3/,,Sheikh Zayed Road,hyundai,creta,2019,7,104000,14857.14,SUV,4.0,,Automatic,Petrol,GCC,,Owner,Dubai,26500,10.184900011974314,,
16741021,"Hyundai Azera 2024 V4 2.5cc 
Imported from Korea Gcc 
specifications",https://dubai.dubizzle.com/motors/used-cars/hyundai/azera/2026/2/11/hyundai-azera-2024-v4-25cc-imported-from-k-2-205---78f54e7cdfbe4de3bf89f2ef1db3cebc/,,Ras Al Khor,hyundai,azera,2024,2,87800,43900.0,Sedan,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,97000,11.48246625748552,,
16902439,2023 Hyundai Palisade Smart GCC Specs - Pristine Condition,https://dubai.dubizzle.com/motors/used-cars/hyundai/palisade/2026/7/8/2023-hyundai-palisade-smart-gcc-specs-pris-2-828---be7adaabf8e2434b9e7afd248d772678/,,Dubai,hyundai,palisade,2023,3,67000,22333.33,SUV,6.0,,Automatic,Petrol,GCC,,Owner,Dubai,115000,11.652687407345388,,
16893476,2020 Hyundai Palisade | American Specs | Spacious 3-Row SUV,https://dubai.dubizzle.com/motors/used-cars/hyundai/palisade/2026/7/1/2020-hyundai-palisade-american-specs-spaci-2-263---88fc293bb8f74749b0c2954c5a25b1cf/,,Al Mamzar,hyundai,palisade,2020,6,70000,11666.67,SUV,6.0,,Automatic,Petrol,American,,Dealer,Dubai,68000,11.127262984158243,,
16829177,2017 Hyundai Accent - GCC Specs - Well Maintained,https://dubai.dubizzle.com/motors/used-cars/hyundai/accent/2026/5/6/2017-hyundai-accent-gcc-specs-well-maintai-2-854---8c450768dd624cfea22d6825c6c6dc5d/,,Al Qusais Industrial 5,hyundai,accent,2017,9,127000,14111.11,Sedan,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,14500,9.581903928408666,,
16870664,Hyundai H1 GL | 2013 Model | GCC Specs | 2.4L 4-Cyl engine,https://dubai.dubizzle.com/motors/used-cars/hyundai/h1/2026/6/12/hyundai-h1-gl-2013-model-gcc-specs-24l-4-c-2-525---3d3b5c314bc1446ebda8326f6b7246c0/,,Al Barsha,hyundai,h1,2013,13,496000,38153.85,Van,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,25000,10.126631103850338,,
16721270,"AED 2,657 / 60 month’s | 0% DP | 2022 Hyundai Palisade Premium / Agency Warranty",https://dubai.dubizzle.com/motors/used-cars/hyundai/palisade/2026/1/26/aed-3050-60-months-0-dp-2022-hyundai-palis-2-318---85876942b80d4a68a706ae70f68d88a1/,,Green Community,hyundai,palisade,2022,4,50900,12725.0,SUV,6.0,,Automatic,Petrol,GCC,,Dealer,Dubai,129000,11.76756768334381,,
16822239,2023 Hyundai Staria Premium - GCC Specs - Like New!,https://dubai.dubizzle.com/motors/used-cars/hyundai/staria/2026/4/30/2023-hyundai-staria-premium-gcc-specs-like-2-646---966d20f1efb74d319c3608c4938626df/,,Ras Al Khor Industrial 3,hyundai,staria,2023,3,146790,48930.0,Van,6.0,,Automatic,Petrol,GCC,,Dealer,Dubai,69500,11.149082031552883,,
16895200,2020 Hyundai Elantra GL GCC Specs - Excellent Condition,https://dubai.dubizzle.com/motors/used-cars/hyundai/elantra/2026/7/2/2020-hyundai-elantra-gl-gcc-specs-excellen-2-823---7ca6d4a3cc064fb79aac26970d488caf/,,Ras Al Khor Industrial,hyundai,elantra,2020,6,185000,30833.33,Sedan,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,26500,10.184900011974314,,
16896083,Hyundai Elantra 2023 GCC | Warranty,https://dubai.dubizzle.com/motors/used-cars/hyundai/elantra/2026/7/3/hyundai-elantra-2023-gcc-warranty-2-677---f5b72fae11bb42e4a7d3d4c1042d9535/,,Barsha Heights (Tecom),hyundai,elantra,2023,3,92000,30666.67,Sedan,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,45750,10.730947070703667,,
16894907,Hyundai Creta 2026 GCC Specs | Brand New SUV,https://dubai.dubizzle.com/motors/used-cars/hyundai/creta/2026/7/2/hyundai-creta-2026-gcc-specs-brand-new-suv-2-346---76761c3aee4a4a858dc91366e2fd16a2/,,Ras Al Khor Industrial 3,hyundai,creta,2026,0,0,0.0,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,71000,11.170435156023453,,
16853967,2015 Hyundai Santa Fe GLS | GCC Specs | 7-Seater,https://dubai.dubizzle.com/motors/used-cars/hyundai/santa-fe/2026/5/29/2015-hyundai-santa-fe-gls-gcc-specs-7-seat-2-781---a42b20c7c3e44b1eaebe85541e32ad38/,,Al Jaddaf,hyundai,santa fe,2015,11,123600,11236.36,SUV,6.0,,Automatic,Petrol,GCC,,Owner,Dubai,29500,10.292145542327912,,
16761500,AED 981 EMi at 0% DP | Hyundai Creta ( 2024 Model ) in White Color GCC Specs,https://dubai.dubizzle.com/motors/used-cars/hyundai/creta/2026/3/1/aed-1021-emi-at-0-dp-hyundai-creta-2024-mo-2-379---95640021b367433d86a0e1da46a3733d/,,Al Qusais 1,hyundai,creta,2024,2,75000,37500.0,Crossover,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,49500,10.809727948556782,,
16713144,HYUNDAI KONA SEL 2022 MODEL CAR FOR SALE,https://dubai.dubizzle.com/motors/used-cars/hyundai/kona/2026/1/20/hyundai-kona-sel-2022-model-car-for-sale-2-922---185491e3ec1e426c9510a4d451148e0b/,,Al Qusais Industrial 5,hyundai,kona,2022,4,23000,5750.0,SUV,4.0,,Automatic,Petrol,American,,Dealer,Dubai,39500,10.584055950889214,,
16884579,Hyundai Santa Fe GL 2013 GCC Specs,https://dubai.dubizzle.com/motors/used-cars/hyundai/santa-fe/2026/6/24/hyundai-santa-fe-gl-2013-gcc-specs-2-272---7bb9753503e14e65bfc84d79cdc9ece7/,,Ras Al Khor,hyundai,santa fe,2013,13,123000,9461.54,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,20500,9.9281801651265,,
16831505,Hyundai i10 2024 GCC specs | Warranty,https://dubai.dubizzle.com/motors/used-cars/hyundai/i10/2026/5/8/hyundai-i10-2024-gcc-specs-warranty-2-688---d6c152be27f947d2aa5d1c8dc20238d1/,,Barsha Heights (Tecom),hyundai,i10,2024,2,59000,29500.0,Hatchback,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,34750,10.455934850992938,,
16837942,2019 Hyundai Veloster GLS - American Specs,https://dubai.dubizzle.com/motors/used-cars/hyundai/veloster/2026/5/13/2019-hyundai-veloster-gls-american-specs-2-673---0c3e0ef2395e456bbf95b9e166aaa8a7/,,Ras Al Khor Industrial,hyundai,veloster,2019,7,123919,17702.71,Hatchback,4.0,,Automatic,Petrol,American,,Dealer,Dubai,27000,10.203592144986466,,
16724687,2015 Hyundai Grand Santa Fe GCC specs,https://dubai.dubizzle.com/motors/used-cars/hyundai/grand-santa-fe/2026/1/29/2015-hyundai-grand-santa-fe-gcc-specs-2-689---1e0a62235ef049f7936e22666e1e81db/,,Business Bay,hyundai,grand santa fe,2015,11,218000,19818.18,SUV,6.0,,Automatic,Petrol,GCC,,Owner,Dubai,20000,9.903487552536127,,
16908918,AED 836/month | 2022 Hyundai Tucson  | GCC Specs | Ref#495536,https://dubai.dubizzle.com/motors/used-cars/hyundai/tucson/2026/7/14/aed-836month-2022-hyundai-tucson-gcc-specs-2-735---7f03b477fa4d467ca4f824054986cb93/,,Al Wasl,hyundai,tucson,2022,4,126143,31535.75,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,55000,10.915088464214607,,
16909018,Hyundai Santa Fe 2018 Comfort - GCC Specs,https://dubai.dubizzle.com/motors/used-cars/hyundai/santa-fe/2026/7/14/hyundai-santa-fe-2018-comfort-gcc-specs-2-773---0726d1fa0ca64550a52973184ae206df/,,Jumeirah Village Circle (JVC),hyundai,santa fe,2018,8,238445,29805.62,SUV,4.0,,Automatic,Petrol,GCC,,Owner,Dubai,35000,10.46310334047155,,
16770318,Massive Price Drop!!! // AED 700 // 20%DP // 2023 Hyundai Creta GL 1.5L V4,https://dubai.dubizzle.com/motors/used-cars/hyundai/creta/2026/3/10/aed-860-20dp-2023-hyundai-creta-gl-15-free-2-199---5b0061f40b9148158bc0f311fcfc93c0/,,Al Quoz Industrial Area 3,hyundai,creta,2023,3,97000,32333.33,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,46000,10.736396675471232,,
16867674,"AED 1,050 // 20%DP // 2020 Hyundai Santa Fe Premium 3.5L V6",https://dubai.dubizzle.com/motors/used-cars/hyundai/santa-fe/2026/6/10/aed-1050-20dp-2020-hyundai-santa-fe-premiu-2-353---cc6841fd4fbe4042aa0d50d649179b85/,,Al Quoz Industrial Area 3,hyundai,santa fe,2020,6,89000,14833.33,SUV,6.0,,Automatic,Petrol,GCC,,Dealer,Dubai,68000,11.127262984158243,,
16908026,AED 2052/month | 2024 Hyundai Palisade  | GCC Specs | Ref#494349,https://dubai.dubizzle.com/motors/used-cars/hyundai/palisade/2026/7/14/aed-2052month-2024-hyundai-palisade-gcc-sp-2-449---de920dd9d496491a8b20beba3e757444/,,Business Bay,hyundai,palisade,2024,2,55956,27978.0,SUV,6.0,,Automatic,Petrol,GCC,,Dealer,Dubai,135000,11.813030057420567,,
16907432,2016 Hyundai Sonata Limited | Premium Version | Well Maintained | Big Sunroof,https://dubai.dubizzle.com/motors/used-cars/hyundai/sonata/2026/7/13/2016-hyundai-sonata-limited-american-specs-2-211---00a45f6d41da4603bbae23e2436a942c/,,One Central,hyundai,sonata,2016,10,144000,14400.0,Sedan,4.0,,Automatic,Petrol,American,,Owner,Dubai,29000,10.275051108968611,,
16907751,AED 1816/month | 2015 Hyundai Santa Fe  | GCC Specs | Ref#493842,https://dubai.dubizzle.com/motors/used-cars/hyundai/santa-fe/2026/7/14/aed-1816month-2015-hyundai-santa-fe-gcc-sp-2-365---241e67a9cf73435ca5e2d86dd9c9a722/,,Umm Ramool,hyundai,santa fe,2015,11,59902,5445.64,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,26500,10.184900011974314,,
16907441,AED 1034/month | 2023 Hyundai Sonata  | GCC Specs | Ref#492953,https://dubai.dubizzle.com/motors/used-cars/hyundai/sonata/2026/7/14/aed-1034month-2023-hyundai-sonata-gcc-spec-2-655---cfcc279b151c4de3bbc064a6030129a1/,,Umm Ramool,hyundai,sonata,2023,3,45381,15127.0,Sedan,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,68000,11.127262984158243,,
16907801,AED 988/month | 2024 Hyundai Creta  | GCC Specs | Ref#489182,https://dubai.dubizzle.com/motors/used-cars/hyundai/creta/2026/7/14/aed-988month-2024-hyundai-creta-gcc-specs--2-157---e160b76080ae4f2daf2dac769bcb0236/,,Al Barsha,hyundai,creta,2024,2,40402,20201.0,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,65000,11.082142548877775,,
16639370,V8 Fully Loaded with head-up Display 2key interior carbon fiber trims completely covered by mat PPF,https://dubai.dubizzle.com/motors/used-cars/land-rover/defender/2025/11/17/v8-fully-loaded-with-head-up-display-2key--2-374---84d3dcc6e3e945628719acc009516cea/,,Creek Gate,land rover,defender,2023,3,12500,4166.67,SUV,8.0,,Automatic,Petrol,Canadian,,Dealer,Dubai,305000,12.628067055589549,,
16680604,V8 Zero KM brand new 2keys Clean title Original paint no accident,https://dubai.dubizzle.com/motors/used-cars/land-rover/range-rover-sport/2025/12/23/v8-zero-km-brand-new-2keys-clean-title-ori-2-785---5b6c5726b00443fcb9889c143e8a2ffc/,,Creek Gate,land rover,range rover sport,2025,1,0,0.0,SUV,8.0,,Automatic,Petrol,Canadian,,Dealer,Dubai,535000,13.190022025878143,,
16815591,Clean title 2 Keys Original paint no accident with heads-up Completely Service.,https://dubai.dubizzle.com/motors/used-cars/land-rover/range-rover-sport/2026/4/24/clean-title-2-keys-original-paint-no-accid-2-935---bb5799438776487baae4f86588f2ec6e/,,Creek Gate,land rover,range rover sport,2023,3,33000,11000.0,SUV,6.0,,Automatic,Petrol,Canadian,,Dealer,Dubai,348000,12.759957758756611,,
16865515,2023 Land Rover Range Rover Sport SE Dynamic - Canadian Specs  Original Paint Completely serviced,https://dubai.dubizzle.com/motors/used-cars/land-rover/range-rover-sport/2026/6/8/2023-land-rover-range-rover-sport-se-dynam-2-455---e7853a0e2d59428fbac03f81f165bfd4/,,Creek Gate,land rover,range rover sport,2023,3,43000,14333.33,SUV,6.0,,Automatic,Petrol,Canadian,,Dealer,Dubai,325000,12.691580461311874,,
16897477,Chery Tiggo 8 Pro Luxury 2026 | GCC Specs | Brand New,https://dubai.dubizzle.com/motors/used-cars/chery/tiggo-8-pro/2026/7/4/chery-tiggo-8-pro-luxury-2026-gcc-specs-br-2-831---396642cdc4534f149940941fece2953c/,,Al Quoz,chery,tiggo 8 pro,2026,0,0,0.0,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,81999,11.314462331050079,,
16622254,MG ZS Luxury 0% DP    Official Dealer warranty 6 Years,https://dubai.dubizzle.com/motors/used-cars/mg/zs/2025/11/3/mg-zs-luxury-0-dp-free-registration-free-t-2-428---af8c1377097c4cf697b08ce193500c20/,,Al Quoz,mg,zs,2026,0,0,0.0,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,64000,11.06663836234181,,
16652053,TIGGO 4 Pro - 0% DP  Official Dealer warranty 6 Years-ضمان الوكيل الرسمي,https://dubai.dubizzle.com/motors/used-cars/chery/tiggo-4/2025/11/27/official-dealer-warranty-6-years-free-serv-2-500---591f84e33b6d48608c4e6a4037dac595/,,Al Quoz,chery,tiggo 4,2026,0,0,0.0,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,51999,10.85897976660942,,
16882005,Chery Tiggo 8 Pro Luxury 2026 -Free Service- Free Registration-ضمان الوكيل الرسمي,https://dubai.dubizzle.com/motors/used-cars/chery/tiggo-8-pro/2026/6/22/chery-tiggo-8-pro-luxury-2026-free-service-2-227---a199709a61c443e78bee30e42796acc2/,,Al Quoz,chery,tiggo 8 pro,2026,0,0,0.0,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,81999,11.314462331050079,,
16622077,TIGGO 7 Luxury - Free Service Official Dealer warranty 6 Years-ضمان الوكيل الرسمي,https://dubai.dubizzle.com/motors/used-cars/chery/tiggo-7/2025/11/3/tiggo-luxury-free-registration-free-serivc-2-041---0def64b261af4ba2809611053d807453/,,Al Quoz,chery,tiggo 7,2026,0,0,0.0,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,78999,11.277190473141195,,
16886780,MG MG5 Standard 2026 GCC Specs-official dealer warranty-ضمان الوكيل الرسمي,https://dubai.dubizzle.com/motors/used-cars/mg/mg5/2026/6/25/mg-mg5-standard-2026-gcc-specs-2-273---a1fc7f533e0b459d8098e8322189244a/,,Al Quoz,mg,mg5,2026,0,0,0.0,Sedan,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,47900,10.776870783399007,,
16892521,"AED 1,168/month | 0 DP | Manufacturer Warranty | Service History | 30 Day Return | HONDA ACCORD 2022",https://dubai.dubizzle.com/motors/used-cars/honda/accord/2026/6/30/aed-1168month-0-dp-manufacturer-warranty-s-2-238---15570fe0c15c4879a400feb31aca1c3f/,,Barsha Heights (Tecom),honda,accord,2022,4,88295,22073.75,Sedan,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,74499,11.218540981458773,,
16759228,GCC average condition not negotiable price السعر غير قابل للتفاوض,https://dubai.dubizzle.com/motors/used-cars/honda/cr-v/2026/2/26/gcc-average-condition-not-negotiable-price-2-417---9f909405331a42c582e6c284572cd679/,,Ghoroob Mirdif,honda,cr-v,2013,13,219000,16846.15,SUV,4.0,,Automatic,Petrol,GCC,,Owner,Dubai,22000,9.998797732340453,,
16805508,Honda Civic 2.0 EX 2020 Model GCC Specs With Partial Service History In Perfect Condition,https://dubai.dubizzle.com/motors/used-cars/honda/civic/2026/4/15/honda-civic-20-ex-2020-model-gcc-specs-wit-2-415---6e21758832f24f81a1f09e544a184555/,,Business Bay,honda,civic,2020,6,190000,31666.67,Sedan,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,37500,10.532096211958502,,
16871335,EXCELLENT DEAL for our Honda Pilot 4WD ( 2015 Model ) in White Color GCC Specs,https://dubai.dubizzle.com/motors/used-cars/honda/pilot/2026/6/13/excellent-deal-for-our-honda-pilot-4wd-201-2-494---f4d05f3bed144bd0bfa3a7a5a779a601/,,Al Qusais 1,honda,pilot,2015,11,165000,15000.0,SUV,6.0,,Automatic,Petrol,GCC,,Dealer,Dubai,33500,10.419300717813158,,
16899531,"2018 GCC Honda Pilot / original paint, perfect condition",https://dubai.dubizzle.com/motors/used-cars/honda/pilot/2026/7/6/2018-gcc-honda-pilot-original-paint-perfec-2-382---ad6e9f0f2eac4e56b60616f1cae46914/,,Al Quoz Industrial Area 2,honda,pilot,2018,8,140500,17562.5,SUV,6.0,,Automatic,Petrol,GCC,,Dealer,Dubai,44900,10.712193073730345,,
16903132,"AED 1,168/month | 0 DP | Manufacturer Warranty | Service History | 30 Day Return | HONDA ACCORD 2022",https://dubai.dubizzle.com/motors/used-cars/honda/accord/2026/7/9/aed-1168month-0-dp-manufacturer-warranty-s-2-967---df11c1b033584c6caacac72c9614d42a/,,Barsha Heights (Tecom),honda,accord,2022,4,88295,22073.75,Sedan,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,74499,11.218540981458773,,
16769004,"2014 Honda CR-V,Gcc,Sunroof",https://dubai.dubizzle.com/motors/used-cars/honda/cr-v/2026/3/9/2014-honda-cr-vgccsunroof-2-874---d57631fdd38f4d1bbd8ec4b435999e8d/,,Al Khail Heights,honda,cr-v,2014,12,163000,13583.33,SUV,4.0,,Automatic,Petrol,GCC,,Owner,Dubai,27000,10.203592144986466,,
16795750,New 2025 Honda Linxi L Chinees Spec White Electric,https://dubai.dubizzle.com/motors/used-cars/honda/s2000/2026/4/7/new-2025-honda-linxi-l-chinees-spec-white--2-874---ee63e51c30b44a9cb4eec48c166e2826/,,Al Qusais Industrial 2,honda,s2000,2025,1,0,0.0,Sedan,,,Automatic,Electric,Chinese,,Dealer,Dubai,95000,11.461632170582678,,
16906619,2018 HONDA PILOT 3.5L V6 GCC SPECIFICATION IN VERY EXCELLENT CONDITION,https://dubai.dubizzle.com/motors/used-cars/honda/pilot/2026/7/12/2018-honda-pilot-35l-v6-gcc-specification--2-014---02726979fff54307bab09848fe1d6edb/,,Sheikh Zayed Road,honda,pilot,2018,8,182000,22750.0,SUV,6.0,,Automatic,Petrol,GCC,,Owner,Dubai,39500,10.584055950889214,,
16737774,"GCC | Honda Odyssey | AED 1,500 monthly #C400390",https://dubai.dubizzle.com/motors/used-cars/honda/odyssey/2026/2/9/gcc-honda-odyssey-aed-1200-monthly-c400390-2-873---99ad78cd286d4c4288f3f0a08e64160e/,,Dubai Marina,honda,odyssey,2018,8,274902,34362.75,Van,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,37999,10.545315122572783,,
16870143,Honda CR-V Touring 2018 GCC Specs,https://dubai.dubizzle.com/motors/used-cars/honda/cr-v/2026/6/12/honda-cr-v-touring-2018-gcc-specs-2-693---aeaf816c981044839c5b4e51b5ac5a8c/,,Al Qusais,honda,cr-v,2018,8,106250,13281.25,SUV,4.0,,Automatic,Petrol,GCC,,Owner,Dubai,53000,10.87804719253426,,
16816349,2026 | HONDA CRV GLOBAL 30 -YEAR HONOR EDITION 240 TURBO FRONTIER 5 SEATS - E.TAIL GATE,https://dubai.dubizzle.com/motors/used-cars/honda/cr-v/2026/4/25/2026-honda-crv-global-30-year-honor-editio-2-370---176352fa75d04f4d9d44fc38dfdae0fe/,,Ras Al Khor,honda,cr-v,2026,0,21,21.0,SUV,4.0,,Automatic,Petrol,Other,,Dealer,Dubai,103000,11.542484267211773,,
16796757,2026 | HONDA CRV GLOBAL 30-YEAR HONOR 240TURBO 2WD VITALITY 5 SEATS,https://dubai.dubizzle.com/motors/used-cars/honda/cr-v/2026/4/8/2026-honda-crv-global-30-year-honor-240tur-2-440---d1f74137394644f19de52e664bd6778c/,,Ras Al Khor,honda,cr-v,2026,0,27,27.0,SUV,4.0,,Automatic,Petrol,Other,,Dealer,Dubai,94000,11.451050061252142,,
16703893,2026 | HONDA CRV GLOBAL 30-YEAR HONOR EDITION 240TURBO 2WD FRONTIER 7-SEATER EDITION,https://dubai.dubizzle.com/motors/used-cars/honda/cr-v/2026/1/12/2026-honda-crv-global-30-year-honor-editio-2-624---5ecb0acf0a244947b0faa83ecd006adb/,,Ras Al Khor,honda,cr-v,2026,0,25,25.0,SUV,4.0,,Automatic,Petrol,Other,,Dealer,Dubai,115000,11.652687407345388,,
16816327,2026 | HONDA CRV GLOBAL 30 -YEAR HONOR EDITION 240 TURBO FRONTIER 5 SEATS - E.TAIL GATE,https://dubai.dubizzle.com/motors/used-cars/honda/cr-v/2026/4/25/honda-cr-v-2026-brand-new-gcc-specs-availa-2-683---c0ede4ec2c254c7ca260f56169abe39c/,,Ras Al Khor Industrial 3,honda,cr-v,2026,0,20,20.0,SUV,4.0,,Automatic,Petrol,Other,,Dealer,Dubai,103000,11.542484267211773,,
16796766,2026 | HONDA CRV GLOBAL 30-YEAR HONOR 240TURBO 2WD VITALITY 5 SEATS,https://dubai.dubizzle.com/motors/used-cars/honda/cr-v/2026/4/8/2026-honda-crv-global-30-year-honor-240tur-2-217---ae8448f11ed14a1994932117bb1f269d/,,Ras Al Khor Industrial 3,honda,cr-v,2026,0,26,26.0,SUV,4.0,,Automatic,Petrol,Other,,Dealer,Dubai,94000,11.451050061252142,,
